Hospital Name,City,State,ZIP Code,County Name,Phone Number,MortalityRanked,PatientRanked,PSIRanked,SpendingRanked,Latitude,Longitude
MASSACHUSETTS GENERAL HOSPITAL,BOSTON,MA,2114,SUFFOLK,6177262000,5.7489602134,6.06868893209,7.2542288086,7.07496738951,42.361792000000001,-71.067740000000001
NEW ENGLAND BAPTIST HOSPITAL,BOSTON,MA,2120,SUFFOLK,6177545800,5.60237715609,7.02596442352,7.92056030441,6.98173465279,42.332098999999999,-71.096509999999995
"SHRINERS' HOSPITAL FOR CHILDREN - BOSTON, THE",BOSTON,MA,2114,SUFFOLK,6177223000,4.3078148403,4.57294597674,6.32627180298,7.37763598419,42.361792000000001,-71.067740000000001
ST ELIZABETH'S MEDICAL CENTER,BRIGHTON,MA,2135,SUFFOLK,6177893000,5.95987146847,4.48320139942,7.37061460245,5.86677020929,42.348418000000002,-71.153490000000005
TUFTS MEDICAL CENTER,BOSTON,MA,2111,SUFFOLK,6176365000,5.5943945724,5.66483833415,5.98081945199,6.44057941986,42.349837999999998,-71.061009999999996
ADCARE HOSPITAL OF WORCESTER INC,WORCESTER,MA,1605,WORCESTER,5087999000,4.3078148403,4.57294597674,6.23211367498,7.37763598419,42.286543000000002,-71.788460000000001
ATHOL MEMORIAL HOSPITAL,ATHOL,MA,1331,WORCESTER,9782493511,4.16841945466,5.38064717263,6.32627180298,7.62580621584,42.579931000000002,-72.208359999999999
CLINTON HOSPITAL ASSOCIATION,CLINTON,MA,1510,WORCESTER,9783683000,4.59626405382,8.02811220361,6.10947086913,8.43067047002,42.418835999999999,-71.684820000000002
HARRINGTON MEMORIAL HOSPITAL-1,SOUTHBRIDGE,MA,1550,WORCESTER,5087659771,4.6156759986,5.64988090459,6.53984184946,6.97295185875,42.070827000000001,-72.035330000000002
"HEALTHALLIANCE HOSPITALS, INC",LEOMINSTER,MA,1453,WORCESTER,9784662000,5.2887824765,5.42551946129,6.17614967073,7.21211409647,42.526522999999997,-71.753579999999999
HEYWOOD HOSPITAL -,GARDNER,MA,1440,WORCESTER,9786323420,5.04581280097,5.20115801799,6.17660619092,6.44373221772,42.575355000000002,-71.991830000000007
MILFORD REGIONAL MEDICAL CENTER,MILFORD,MA,1757,WORCESTER,5084731190,5.03235280559,5.33577488397,5.89505407841,5.65778475106,42.149176000000004,-71.52149
ST VINCENT HOSPITAL,WORCESTER,MA,1608,WORCESTER,5083635000,3.45907083542,4.93192428602,6.32294776536,6.27212993413,42.261342999999997,-71.801730000000006
UMASS MEMORIAL MEDICAL CENTER INC,WORCESTER,MA,1655,WORCESTER,5083341000,4.34109759826,4.94688171558,4.90103507695,6.56218733736,42.364806999999999,-71.896868000000012
WESTERN MARYLAND REGIONAL MEDICAL CENTER,CUMBERLAND,MD,21502,ALLEGANY,2409648001,4.29277705291,6.27253054553,3.46200094799,7.09318151235,39.646586999999997,-78.773980000000009
ANNE ARUNDEL MEDICAL CENTER,ANNAPOLIS,MD,21401,ANNE ARUNDEL,4434811307,2.79914185241,6.81099800946,7.164493804,7.61699635701,38.997510999999996,-76.49803
UNIVERSITY OF MD BALTO WASHINGTON  MEDICAL CENTER,GLEN BURNIE,MD,21061,ANNE ARUNDEL,4105951967,3.13722403468,5.47978677919,5.21934855818,7.74220747207,39.164158,-76.630600000000001
GREATER BALTIMORE MEDICAL CENTER,BALTIMORE,MD,21204,BALTIMORE,4438492000,4.61781716256,6.06312653178,6.09002654645,6.85514527382,39.405605999999999,-76.626480000000001
LEVINDALE HEBREW GERIATRIC CENTER AND HOSPITAL,BALTIMORE,MD,21215,BALTIMORE,4106012400,4.96980406521,4.49259642866,6.04446180355,6.59413865088,39.345455999999999,-76.68038
MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,BALTIMORE,MD,21237,BALTIMORE,4437777850,5.13507445778,4.68704301285,7.59317297422,6.33110522932,39.332240000000006,-76.503649999999993
NORTHWEST HOSPITAL CENTER,RANDALLSTOWN,MD,21133,BALTIMORE,4105215995,5.25177644476,5.76397794071,6.6694715088,6.65133941208,39.376371999999996,-76.799160000000001
UNIVERSITY OF MARYLAND ST JOSEPH MEDICAL CENTER,TOWSON,MD,21204,BALTIMORE,4103371000,6.49114000351,6.87082772767,7.29417239157,8.03046327607,39.405605999999999,-76.626480000000001
BON SECOURS HOSPITAL,BALTIMORE,MD,21223,BALTIMORE CITY,4103623000,5.30610764517,3.34087435303,6.49171060377,7.35936773177,39.286555999999997,-76.646439999999998
JOHNS HOPKINS BAYVIEW MEDICAL CENTER,BALTIMORE,MD,21224,BALTIMORE CITY,4105500123,5.80800767597,5.33021248366,7.56572805467,8.08338524017,39.284607000000001,-76.556960000000004
"JOHNS HOPKINS HOSPITAL, THE",BALTIMORE,MD,21287,BALTIMORE CITY,4109559540,7.20748221411,6.66142371392,5.76186909355,8.28066030635,39.297457000000001,-76.592737999999997
KENNEDY KRIEGER INSTITUTE,BALTIMORE,MD,21205,BALTIMORE CITY,4439239301,4.96980406521,5.36012734276,6.32627180298,6.59413865088,39.301157000000003,-76.574780000000004
MEDSTAR GOOD SAMARITAN HOSPITAL,BALTIMORE,MD,21239,BALTIMORE CITY,4434443902,5.28335541302,4.71695787196,7.79371289393,6.86978326388,39.362250000000003,-76.588119999999989
MEDSTAR HARBOR HOSPITAL,BALTIMORE,MD,21225,BALTIMORE CITY,4103503201,5.45532253919,5.49474420874,5.92537045623,6.89545604647,39.229506999999998,-76.612030000000004
MEDSTAR UNION MEMORIAL HOSPITAL,BALTIMORE,MD,21218,BALTIMORE CITY,4105542227,5.13920174905,6.13791367955,7.1222858272,6.941847215,39.325955999999998,-76.606020000000001
MERCY MEDICAL CENTER INC,BALTIMORE,MD,21202,BALTIMORE CITY,4103329237,4.33971657126,6.75116829124,6.93662980832,7.03688155054,39.296506999999998,-76.606930000000006
MOUNT WASHINGTON PEDIATRIC HOSPITAL,BALTIMORE,MD,21209,BALTIMORE CITY,4105785050,4.96980406521,5.36012734276,6.32627180298,6.59413865088,39.368974000000001,-76.669039999999995
SAINT AGNES HOSPITAL,BALTIMORE,MD,21229,BALTIMORE CITY,4103682101,4.76748929528,5.07593618125,2.38668107185,6.93148802203,39.284855999999998,-76.687799999999996
SINAI HOSPITAL OF BALTIMORE,BALTIMORE,MD,21215,BALTIMORE CITY,4106015131,6.14095255747,6.12295624999,6.78896566805,6.84793887871,39.345455999999999,-76.68038
UNIV OF MD REHABILITATION &  ORTHOPAEDIC INSTITUTE,BALTIMORE,MD,21207,BALTIMORE CITY,4104486701,4.96980406521,5.36012734276,6.32627180298,6.59413865088,39.324406000000003,-76.717600000000004
UNIVERSITY OF MARYLAND MEDICAL CENTER,BALTIMORE,MD,21201,BALTIMORE CITY,4103288667,1.74130721114,5.47978677919,5.62216048891,6.56125947319,39.295305999999997,-76.62118000000001
UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,BALTIMORE,MD,21201,BALTIMORE CITY,4102258996,6.32183098271,5.00114903348,6.42068814685,7.28234938402,39.295305999999997,-76.62118000000001
CALVERTHEALTH MEDICAL CENTER,PRINCE FREDERICK,MD,20678,CALVERT,4105358239,6.3830847362,5.74902051116,6.15924306321,6.96729479773,38.535115999999995,-76.584319999999991
CARROLL HOSPITAL CENTER,WESTMINSTER,MD,21157,CARROLL,4108483000,2.7089458021,5.62936107473,6.83140190495,7.12425909126,39.563901000000001,-76.989260000000002
UNION HOSPITAL OF CECIL COUNTY,ELKTON,MD,21921,CECIL,4103927009,5.22278213409,5.80885022937,6.51641640219,5.73725323172,39.626736000000001,-75.842939999999999
UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,LA PLATA,MD,20646,CHARLES,3016094265,5.38316973478,4.76183016062,6.29102298635,6.92675882523,38.528103000000002,-76.980630000000005
FREDERICK MEMORIAL HOSPITAL,FREDERICK,MD,21701,FREDERICK,2405663300,5.84906572717,6.49689198883,6.92398822723,6.83172448971,39.423344,-77.389020000000002
GARRETT COUNTY MEMORIAL HOSPITAL,OAKLAND,MD,21550,GARRETT,3015334173,3.35251965669,6.30244540464,6.80321178333,7.4830024479,39.409860999999999,-79.390150000000006
UNIVERSITY OF M D UPPER CHESAPEAKE MEDICAL CENTER,BEL AIR,MD,21014,HARFORD,4436433303,4.4128228657,5.68919079294,6.42778435036,7.5039460337,39.536057,-76.34957
UNIVERSITY OF MARYLAND HARFORD MEMORIAL HOSPITAL,HAVRE DE GRACE,MD,21078,HARFORD,4436433303,2.83326430212,4.61225586509,6.36064902858,6.81145650346,39.554644000000003,-76.111180000000004
HOWARD COUNTY GENERAL HOSPITAL,COLUMBIA,MD,21044,HOWARD,4107407890,6.27309016552,5.79389279982,6.33983707882,6.18337412953,39.215359999999997,-76.878230000000002
UNIVERSITY OF MD SHORE MEDICAL CTR AT CHESTERTOWN,CHESTERTOWN,MD,21620,KENT,4107787668,3.90039396035,4.88148959705,6.04857719878,7.41994649068,39.215278000000005,-76.097259999999991
ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER,ROCKVILLE,MD,20850,MONTGOMERY,2408266517,6.50183734683,5.24046790633,6.62301386612,5.39877786133,39.093408000000004,-77.171800000000005
ADVENTIST HEALTHCARE WASHINGTON ADVENTIST HOSPITAL,TAKOMA PARK,MD,20912,MONTGOMERY,3018915651,5.98244789234,5.0908936108,5.35341779579,5.10646845962,38.98236,-77.000439999999998
HOLY CROSS GERMANTOWN HOSPITAL,GERMANTOWN,MD,20876,MONTGOMERY,3015576020,5.79573465111,5.03106389258,6.22152450123,7.42963008411,39.191769000000001,-77.243290000000002
HOLY CROSS HOSPITAL,SILVER SPRING,MD,20910,MONTGOMERY,3017547000,6.12125202812,5.07593618125,5.35361920175,6.11401257658,38.999991999999999,-77.034040000000005
MEDSTAR MONTGOMERY MEDICAL CENTER,OLNEY,MD,20832,MONTGOMERY,3017748882,5.87939285924,4.80670244928,6.33255289641,5.95434588445,39.155448999999997,-77.07486999999999
SUBURBAN HOSPITAL,BETHESDA,MD,20814,MONTGOMERY,3018962576,5.38731483618,6.18278596821,6.88970893193,7.29856377302,38.999759000000005,-77.101849999999999
DOCTORS'  COMMUNITY HOSPITAL,LANHAM,MD,20706,PRINCE GEORGES,3015528085,7.48048737049,5.01610646303,5.99409688514,5.57240694354,38.964092999999998,-76.853309999999993
FORT WASHINGTON HOSPITAL,FORT WASHINGTON,MD,20744,PRINCE GEORGES,3012927000,6.67039801129,4.55242614687,5.87798634611,6.77497412821,38.756346999999998,-76.990340000000003
LAUREL REGIONAL MEDICAL CENTER,LAUREL,MD,20707,PRINCE GEORGES,3017254300,5.97090590796,3.32591692348,5.87021878938,5.48412860343,39.098475000000001,-76.865709999999993
MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER,CLINTON,MD,20735,PRINCE GEORGES,3018688000,6.18173863227,4.34302213312,6.12427898762,6.85852327152,38.753264000000001,-76.89913
PRINCE GEORGES  HOSPITAL CENTER,CHEVERLY,MD,20785,PRINCE GEORGES,3016182000,6.02764166528,2.5481305867,5.41164426038,7.20037663963,38.920110999999999,-76.888999999999996
MEDSTAR SAINT MARY'S HOSPITAL,LEONARDTOWN,MD,20650,SAINT MARYS,3014756001,5.3743675262,5.91355223624,6.84676918011,8.37344264341,38.269283000000001,-76.643360000000001
EDWARD MCCREADY MEMORIAL HOSPITAL,CRISFIELD,MD,21817,SOMERSET,4107269496,5.29407303775,7.4092951916,6.15924306321,8.88014229968,37.985296999999996,-75.845969999999994
UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON,EASTON,MD,21601,TALBOT,4108221000,4.15588137435,5.55457392696,7.3525532674,8.06717085117,38.777863000000004,-76.078199999999995
MERITUS MEDICAL CENTER,HAGERSTOWN,MD,21742,WASHINGTON,2403139500,5.18685263307,5.36012734276,8.25722186909,7.35306213605,39.658896999999996,-77.682969999999997
PENINSULA REGIONAL MEDICAL CENTER,SALISBURY,MD,21801,WICOMICO,4105437111,7.460935707,5.80885022937,8.3846782775,7.79828223403,38.369675000000001,-75.612139999999997
ATLANTIC GENERAL HOSPITAL,BERLIN,MD,21811,WORCESTER,4106419600,4.5709283056,5.82380765892,4.90089215928,5.89466792493,38.343165999999997,-75.190820000000002
CENTRAL MAINE MEDICAL CENTER,LEWISTON,ME,4240,ANDROSCOGGIN,2077950111,4.3404592378,4.40645014446,4.39453387701,6.89443867795,44.094772999999996,-70.191410000000005
ST MARYS REGIONAL MEDICAL CENTER,LEWISTON,ME,4240,ANDROSCOGGIN,2077778100,4.54312917663,5.07953447437,6.49178762141,7.25858683095,44.094772999999996,-70.191410000000005
AROOSTOOK MEDICAL CENTER,PRESQUE ISLE,ME,4769,AROOSTOOK,2077684000,6.45714591898,5.40859792455,6.37528098398,7.86482481951,46.679321000000002,-68.002160000000003
CARY MEDICAL CENTER,CARIBOU,ME,4736,AROOSTOOK,2074983111,4.1330287684,5.72270394517,6.43480987381,6.71045040278,46.878869000000002,-68.011279999999999
HOULTON REGIONAL HOSPITAL,HOULTON,ME,4730,AROOSTOOK,2075322900,5.53097069841,4.43636500357,6.32627180298,7.75222489608,46.126719999999999,-67.877980000000008
NORTHERN MAINE MEDICAL CENTER,FORT KENT,ME,4743,AROOSTOOK,2078343195,5.43126138951,6.60519228883,6.24553526109,6.38638782262,47.209540999999994,-68.57238000000001
BRIDGTON HOSPITAL,BRIDGTON,ME,4009,CUMBERLAND,2076476000,5.53009006642,5.94706538847,6.32627180298,7.37051115502,44.059191999999996,-70.725519999999989
MAINE MEDICAL CENTER,PORTLAND,ME,4102,CUMBERLAND,2076620111,4.47859692918,4.5859392991,7.52657119026,6.63883685136,43.658631999999997,-70.2911
MERCY HOSPITAL,PORTLAND,ME,4101,CUMBERLAND,2078793000,5.44675520377,5.93210795892,7.72977638225,6.65640243945,43.660525,-70.258619999999993
MID COAST HOSPITAL,BRUNSWICK,ME,4011,CUMBERLAND,2077290181,4.64099714061,4.22696098982,6.55278006126,7.50090186657,43.8992,-69.958939999999998
FRANKLIN MEMORIAL HOSPITAL,FARMINGTON,ME,4938,FRANKLIN,2077786031,4.3677262029,4.95987503794,6.67692669831,7.58084781233,44.667759999999994,-70.123619999999988
BLUE HILL MEMORIAL HOSPITAL,BLUE HILL,ME,4614,HANCOCK,2073742836,4.47020089351,6.93425573901,6.32627180298,6.37512783026,44.413055999999997,-68.581559999999996
MAINE COAST MEMORIAL HOSPITAL,ELLSWORTH,ME,4605,HANCOCK,2076675311,6.45886245266,5.18423648124,6.95966039248,7.64187697093,44.614885000000001,-68.436260000000004
MOUNT DESERT ISLAND HOSPITAL,BAR HARBOR,ME,4609,HANCOCK,2072885081,5.68395780466,5.70774651562,6.32627180298,4.27806685266,44.402596000000003,-68.262039999999999
INLAND HOSPITAL,WATERVILLE,ME,4901,KENNEBEC,2078613012,5.03144898955,6.27612883865,6.39231992865,7.36443075914,44.554965000000003,-69.61296999999999
MAINEGENERAL MEDICAL CENTER,AUGUSTA,ME,4330,KENNEBEC,2078721000,4.83058320838,5.75261880428,6.27381265863,7.04329577699,44.344405999999999,-69.763450000000006
PENOBSCOT BAY MEDICAL CENTER,ROCKPORT,ME,4856,KNOX,2079218000,5.20712641659,4.67568387642,5.10557749713,7.19823327189,44.180866999999999,-69.098119999999994
ST ANDREWS HOSPITAL,DAMARISCOTTA,ME,4543,LINCOLN,2075631234,6.0492944271,5.28893848812,6.32627180298,6.32648466325,44.036532999999999,-69.488410000000002
RUMFORD  HOSPITAL,RUMFORD,ME,4276,OXFORD,2073691000,4.98872418988,5.87227824071,6.32627180298,7.43176551347,44.535990000000005,-70.566090000000003
STEPHENS MEMORIAL HOSPITAL,NORWAY,ME,4268,OXFORD,2077435933,4.5241401309,5.70774651562,6.32627180298,7.17909128487,44.223589000000004,-70.583659999999995
EASTERN MAINE MEDICAL CENTER,BANGOR,ME,4401,PENOBSCOT,2079737000,3.77264656586,3.56883408946,7.38811801613,7.36893475609,44.817770000000003,-68.789519999999996
MILLINOCKET REGIONAL HOSPITAL,MILLINOCKET,ME,4462,PENOBSCOT,2077235161,5.32442765143,7.06887260499,6.32627180298,6.530290525,45.646915999999997,-68.748009999999994
PENOBSCOT VALLEY HOSPITAL,LINCOLN,ME,4457,PENOBSCOT,2077943321,5.55943813063,4.25687584892,6.32627180298,8.33414130114,45.368934000000003,-68.483540000000005
ST JOSEPH HOSPITAL,BANGOR,ME,4401,PENOBSCOT,2072621000,5.0980516815,5.58808707919,6.31833009051,7.60899779324,44.817770000000003,-68.789519999999996
CHARLES A DEAN MEMORIAL HOSPITAL,GREENVILLE,ME,4441,PISCATAQUIS,2076955200,5.41407155325,7.00904288678,6.32627180298,6.19744515079,45.517693000000001,-69.522300000000001
MAYO REGIONAL HOSPITAL,DOVER FOXCROFT,ME,4426,PISCATAQUIS,2075644251,5.988821196,4.40645014446,6.32627180298,5.28898896688,45.195052000000004,-69.188609999999997
REDINGTON FAIRVIEW GENERAL HOSPITAL,SKOWHEGAN,ME,4976,SOMERSET,2074745121,5.7888797212,6.35091598642,6.32627180298,6.8230503264,44.782567999999998,-69.692119999999989
SEBASTICOOK VALLEY HEALTH,PITTSFIELD,ME,4967,SOMERSET,2074875141,4.88774399903,5.73766137472,6.32627180298,7.92157518101,44.774328000000004,-69.40616
WALDO COUNTY GENERAL HOSPITAL,BELFAST,ME,4915,WALDO,2073382500,5.53173095624,5.34876820633,6.32627180298,4.9496127971,44.445295000000002,-69.022570000000002
CALAIS REGIONAL HOSPITAL,CALAIS,ME,4619,WASHINGTON,2074547521,6.39241673801,6.41074570463,6.32627180298,6.69468641348,45.166045000000004,-67.242429999999999
DOWN EAST COMMUNITY HOSPITAL,MACHIAS,ME,4654,WASHINGTON,2072553356,4.69242109057,5.8423633816,6.32627180298,8.32175530954,44.802636999999997,-67.547269999999997
SOUTHERN MAINE HEALTH CARE,BIDDEFORD,ME,4005,YORK,2072837000,4.33146180313,3.06028148464,4.46144765224,7.23854404454,43.480703999999996,-70.458709999999996
YORK HOSPITAL,YORK,ME,3909,YORK,2073634321,7.12883682106,5.40859792455,6.21935248559,6.47466616273,43.159537,-70.652389999999997
MUNISING MEMORIAL HOSPITAL,MUNISING,MI,49862,ALGER,9063874110,4.77865284133,6.46251716451,6.32627180298,8.70629819214,46.375029999999995,-86.706149999999994
ALLEGAN GENERAL HOSPITAL,ALLEGAN,MI,49010,ALLEGAN,2696864101,4.97835040007,6.83645290335,6.32627180298,7.25308357805,42.531244000000001,-85.874380000000002
MIDMICHIGAN MEDICAL CENTER - ALPENA,ALPENA,MI,49707,ALPENA,9893567390,4.68962416648,5.340709948,6.61866231569,6.08970116725,45.085830000000001,-83.464109999999991
SAINT MARY'S STANDISH COMMUNITY HOSPITAL,STANDISH,MI,48658,ARENAC,5178464521,5.32836782717,6.02875170746,6.32627180298,7.68208928702,43.985129000000001,-83.936280000000011
BARAGA COUNTY MEMORIAL HOSPITAL,L' ANSE,MI,49946,BARAGA,9065243300,4.82513627239,6.14841114389,6.32627180298,7.91809872683,46.766303000000001,-88.37867
SPECTRUM HEALTH PENNOCK,HASTINGS,MI,49058,BARRY,2699453451,5.1680950964,5.69968825728,6.17729456966,7.95458110208,42.642749999999999,-85.292959999999994
MCLAREN BAY REGION,BAY CITY,MI,48708,BAY,9898943000,4.93791057509,4.56292361121,6.42264731666,6.08226957229,43.583323,-83.878690000000006
PAUL OLIVER MEMORIAL HOSPITAL,FRANKFORT,MI,49635,BENZIE,2313522200,5.07067104302,4.20394530193,6.32627180298,6.374578974,44.631,-86.214839999999995
LAKELAND HOSPITAL WATERVLIET,WATERVLIET,MI,49098,BERRIEN,2694633111,5.23681332821,6.92619748067,6.71437714396,7.27425236369,42.186678999999998,-86.257180000000005
"LAKELAND HOSPITAL, ST JOSEPH",ST JOSEPH,MI,49085,BERRIEN,2699838300,4.3216742139,5.26592280023,6.53695862907,7.36928669922,42.074435000000001,-86.479349999999997
COMMUNITY HEALTH CENTER OF BRANCH COUNTY,COLDWATER,MI,49036,BRANCH,5172795400,3.76471407089,5.07147621603,6.97764159482,7.53458338709,41.912776000000001,-85.014200000000002
BRONSON BATTLE CREEK HOSPITAL,BATTLE CREEK,MI,49017,CALHOUN,2699668000,4.90405956147,4.77232762496,6.82821850912,6.33089020364,42.357140000000001,-85.202569999999994
OAKLAWN HOSPITAL,MARSHALL,MI,49068,CALHOUN,2697814271,6.22357785175,5.65481596862,7.22173891131,6.75043751903,42.277836999999998,-84.948689999999999
BORGESS-LEE MEMORIAL HOSPITAL,DOWAGIAC,MI,49047,CASS,2697828681,5.16915399807,6.94115491023,6.32627180298,7.92665632103,42.004728999999998,-86.120800000000003
MUNSON HEALTHCARE CHARLEVOIX HOSPITAL,CHARLEVOIX,MI,49720,CHARLEVOIX,2315474024,3.62911131929,6.76166575559,6.32627180298,7.78928441431,45.294169000000004,-85.245159999999998
CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,SAULT SAINTE MARIE,MI,49783,CHIPPEWA,9066354460,4.39395152626,5.95396455969,6.57901219464,7.66272210016,46.460895000000001,-84.324849999999998
MIDMICHIGAN MEDICAL CENTER-CLARE,CLARE,MI,48617,CLARE,9898025000,4.16894996275,5.9838794188,6.74740772228,7.06278970714,43.828265999999999,-84.742190000000008
SPARROW CLINTON HOSPITAL,SAINT JOHNS,MI,48879,CLINTON,9892246881,4.6079781254,6.47747459407,6.32627180298,7.52039579671,42.998998,-84.577039999999997
MUNSON HEALTHCARE GRAYLING HOSPITAL,GRAYLING,MI,49738,CRAWFORD,9893485461,5.38781026188,5.71464568684,5.90875328251,6.87902663178,44.683273999999997,-84.625299999999996
ST FRANCIS HOSPITAL,ESCANABA,MI,49829,DELTA,9067863311,4.59823380594,6.34285772809,7.24896899783,8.09510580676,45.751671000000002,-87.089510000000004
DICKINSON COUNTY MEMORIAL HOSPITAL,IRON MOUNTAIN,MI,49801,DICKINSON,9067741313,4.71433728646,5.41549709577,6.34945638885,6.56239564659,45.871780000000001,-87.997169999999997
EATON RAPIDS MEDICAL CENTER,EATON RAPIDS,MI,48827,EATON,5176632671,4.8710674606,6.85141033291,6.32627180298,7.7368128499,42.507092999999998,-84.657899999999998
HAYES GREEN BEACH MEMORIAL HOSPITAL,CHARLOTTE,MI,48813,EATON,5175431050,5.27889193681,5.47532681398,6.32627180298,8.35656282939,42.580075999999998,-84.822800000000001
MCLAREN - NORTHERN MICHIGAN,PETOSKEY,MI,49770,EMMET,2314874000,7.15818668841,5.52019910264,7.7471130855,7.82936998711,45.360110999999996,-84.937740000000005
GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,GRAND BLANC,MI,48439,GENESEE,8106065000,5.39129360871,4.32360473836,3.70535188083,6.83871585914,42.925677,-83.635850000000005
HURLEY MEDICAL CENTER,FLINT,MI,48503,GENESEE,8102579000,4.8529893819,3.72530755621,1.67607264974,6.57230443987,43.011227000000005,-83.692909999999998
MCLAREN FLINT,FLINT,MI,48532,GENESEE,8103422000,5.10714184021,4.06932843595,3.82333549534,5.31659009162,43.005476999999999,-83.760980000000004
MIDMICHIGAN MEDICAL CENTER-GLADWIN,GLADWIN,MI,48624,GLADWIN,9894269286,5.19471555591,6.04370913701,6.32627180298,8.05434463441,44.041528999999997,-84.465029999999999
ASPIRUS IRONWOOD HOSPITAL,IRONWOOD,MI,49938,GOGEBIC,9069322525,4.66820427271,5.77447540505,6.32627180298,7.5379613848,46.473509999999997,-90.157319999999999
MUNSON MEDICAL CENTER,TRAVERSE CITY,MI,49684,GRAND TRAVERSE,2319355000,6.64870604002,5.31079508889,4.85972359838,8.5182563197,44.74136,-85.673159999999996
MIDMICHIGAN MEDICAL CENTER-GRATIOT,ALMA,MI,48801,GRATIOT,9894631101,4.26792602387,5.69968825728,7.42691788176,7.28055795941,43.377113000000001,-84.662559999999999
HILLSDALE HOSPITAL,HILLSDALE,MI,49242,HILLSDALE,5174374451,4.46344349003,4.90694449095,6.19684437536,7.13282685963,41.89958,-84.626239999999996
ASPIRUS KEWEENAW HOSPITAL,LAURIUM,MI,49913,HOUGHTON,9063376500,4.73477962884,6.178326003,6.32627180298,7.04297212058,47.239083000000001,-88.461209999999994
UP HEALTH SYSTEM PORTAGE,HANCOCK,MI,49930,HOUGHTON,9064831000,2.80235646247,6.13345371434,6.35678085246,7.98340668253,47.145007,-88.578289999999996
HARBOR BEACH COMMUNITY HOSPITAL,HARBOR BEACH,MI,48441,HURON,9894793201,5.07067104302,5.49028424353,6.32627180298,6.374578974,43.812370999999999,-82.692740000000001
HURON MEDICAL CENTER,BAD AXE,MI,48413,HURON,9892699521,6.09581752254,4.98173163871,6.53638797884,7.80887680102,43.803691000000001,-83.001809999999992
SCHEURER HOSPITAL,PIGEON,MI,48755,HURON,9894533223,5.42323744568,7.33004807862,6.32627180298,6.79164909107,43.856720000000003,-83.285569999999993
EDWARD W SPARROW HOSPITAL,LANSING,MI,48912,INGHAM,5173641000,3.10614923711,4.66762561809,6.7864670525,6.84682305364,42.734434,-84.524969999999996
MCLAREN GREATER LANSING,LANSING,MI,48910,INGHAM,5179756000,5.63573385743,5.01164649782,7.89175613629,7.74379404517,42.704434999999997,-84.549149999999997
SPARROW IONIA HOSPITAL,IONIA,MI,48846,IONIA,6165274200,4.96503532885,5.95396455969,6.32627180298,7.50755940542,42.981932,-85.066789999999997
TAWAS ST JOSEPH HOSPITAL,TAWAS CITY,MI,48764,IOSCO,9893629301,4.7349351009,5.19113565246,6.60026723752,6.59189682658,44.266548999999998,-83.519165999999998
"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC",IRON RIVER,MI,49935,IRON,9062656121,4.23345505413,6.56721917139,6.32627180298,7.74604604364,46.108021999999998,-88.700730000000007
MCLAREN CENTRAL MICHIGAN,MOUNT PLEASANT,MI,48858,ISABELLA,9897726700,5.21132413416,5.08643364559,6.27741347504,6.93735339222,43.606159999999996,-84.783059999999992
HENRY FORD ALLEGIANCE HEALTH,JACKSON,MI,49201,JACKSON,5177884800,7.06815954048,4.2787324497,6.35535758364,6.87947703147,42.252268000000001,-84.388419999999996
BORGESS MEDICAL CENTER,KALAMAZOO,MI,49048,KALAMAZOO,2692267000,2.47866252029,4.53300875211,7.99111641253,7.68096328779,42.292334999999994,-85.525358999999995
BRONSON METHODIST HOSPITAL,KALAMAZOO,MI,49007,KALAMAZOO,2693416000,2.88450165865,5.86421998237,7.2311042887,8.07123462295,42.297139999999999,-85.585729999999998
KALKASKA MEMORIAL HEALTH CENTER,KALKASKA,MI,49646,KALKASKA,2312587500,5.07067104302,4.20394530193,6.32627180298,6.374578974,44.743834,-85.089860000000002
METRO HEALTH HOSPITAL,WYOMING,MI,49519,KENT,6162527200,5.15926682697,5.68473082773,5.95380108343,7.3954098815,,
SAINT MARY'S HEALTH CARE,GRAND RAPIDS,MI,49503,KENT,6166855000,4.60605593568,5.89413484148,5.50594135178,7.33347992351,42.964176000000002,-85.658850000000001
SPECTRUM HEALTH - BUTTERWORTH CAMPUS,GRAND RAPIDS,MI,49503,KENT,6163911774,5.70857515125,5.50524167309,6.98291843111,7.29159275193,42.964176000000002,-85.658850000000001
MCLAREN LAPEER REGION,LAPEER,MI,48446,LAPEER,8106675500,5.6023012496,4.14411558371,4.70408378187,5.73433580823,43.048777000000001,-83.330730000000003
PROMEDICA BIXBY HOSPITAL,ADRIAN,MI,49221,LENAWEE,5172650900,4.61336355465,4.47317903389,5.77448263893,7.42738825981,41.900927000000003,-84.045850000000002
PROMEDICA HERRICK HOSPITAL,TECUMSEH,MI,49286,LENAWEE,5174243000,5.11208186486,4.20394530193,6.32627180298,7.45846583872,42.012267999999999,-83.938780000000008
